OBJECTID,CREEK_NAME,MUNI,COUNTY,WATERSHED,SUBSHED,LABEL,SEGMENT_ID,REACH_ID,INF1,INF2,INF3,INF4,INF_ID,SOURCE,GNIS_NAME,GNIS_ID,MON_ID,RESTORATION_ID,ORDER_SHREVE,ORDER_STRAHLER,UREACHID,FACILITYID,EDITOR,EDIT_DATE,NOTES,RIVERMILE,Shape__Area,Shape__Length
5251,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_RR05,CC_RR05,,,,,,,,,DCC455,Reach 05,,,,CC_RR05,Mary Ellen McCarty,2014/03/13 00:00:00+00, ,0,2336.4453125,310.714436511416
5252,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_RR05,CC_RR05,,,,,,,,,DCC455,Reach 05,,,,CC_RR05,Mary Ellen McCarty,2014/03/13 00:00:00+00, ,0,2392.73046875,312.264851848179
5253,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_RR05,CC_RR05,,,,,,,,,DCC455,Reach 05,,,,CC_RR05,Mary Ellen McCarty,2014/03/13 00:00:00+00, ,0,2327.3515625,315.267493053409
5254,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_RR05,CC_RR05,,,,,,,,,DCC455,Reach 05,,,,CC_RR05,Mary Ellen McCarty,2014/03/13 00:00:00+00, ,0,2172.28125,307.328501827463
5255,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_RR05,CC_RR05,Bridged,,,,,,,,DCC455,Reach 05,,,,CC_RR05,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,566.2890625,97.2907892724875
5256,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_RR06,CC_RR06,,,,,,,,,DCC455,Reach 06,,,,CC_RR06,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,2197.14453125,271.646081540727
5257,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_RR06,CC_RR06,,,,,,,,,DCC455,Reach 06,,,,CC_RR06,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,1523.734375,265.929677205111
5258,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_RR06,CC_RR06,,,,,,,,,DCC455,Reach 06,,,,CC_RR06,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,1532.29296875,262.489542291971
5259,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_RR06,CC_RR06,,,,,,,,,DCC455,Reach 06,,,,CC_RR06,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,1514.3046875,263.170872410237
5260,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_RR06,CC_RR06,,,,,,,,,DCC455,Reach 06,,,,CC_RR06,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,1557.29296875,246.447193734715
5261,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_RR06,CC_RR06,,,,,,,,,DCC455,Reach 06,,,,CC_RR06,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,1578.17578125,248.786317065079
5262,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_RR06,CC_RR06,,,,,,,,,DCC455,Reach 06,,,,CC_RR06,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,1350.3984375,224.395948157254
5263,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_RR06,CC_RR06,,,,,,,,,DCC455,Reach 06,,,,CC_RR06,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,1479.59375,231.657608580296
5264,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_RR06,CC_RR06,,,,,,,,,DCC455,Reach 06,,,,CC_RR06,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,1261.3203125,222.865321271976
5265,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_RR07,CC_RR07,,,,,,,,,DCC455,Reach 07,,,,CC_RR07,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,1539,240.616587431923
5266,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_RR07,CC_RR07,,,,,,,,,DCC455,Reach 07,,,,CC_RR07,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,1506.109375,236.665990580873
5267,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_RR07,CC_RR07,,,,,,,,,DCC455,Reach 07,,,,CC_RR07,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,2200.09765625,277.538681879017
5268,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_RR07,CC_RR07,,,,,,,,,DCC455,Reach 07,,,,CC_RR07,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,1771.2890625,245.920367893501
5269,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_RR07,CC_RR07,,,,,,,,,DCC455,Reach 07,,,,CC_RR07,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,1656.6953125,237.530165291989
5270,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_RR07,CC_RR07,,,,,,,,,DCC455,Reach 07,,,,CC_RR07,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,1626.2109375,235.387277493829
5271,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_RR07,CC_RR07,Bridged,,,,,,,,DCC253,Reach 07,,,,CC_RR07,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,104.91796875,50.0618442182387
5272,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_RR07,CC_RR07,,,,,,,,,DCC253,Reach 07,,,,CC_RR07,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,1575.12890625,207.982977249409
5273,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_RR07,CC_RR07,,,,,,,,,DCC253,Reach 07,,,,CC_RR07,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,1230.12109375,197.271769802126
5274,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_RR07,CC_RR07,,,,,,,,,DCC253,Reach 07,,,,CC_RR07,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,1460.53125,200.865942107105
5275,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_RR07,CC_RR07,,,,,,,,,DCC253,Reach 07,,,,CC_RR07,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,2060.89453125,247.433670459512
5276,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_RR07,CC_RR07,,,,,,,,,DCC253,Reach 07,,,,CC_RR07,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,1440.37109375,200.370804346736
5277,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_RR08,CC_RR08,,,,,,,,,DCC253,Reach 08,,,,CC_RR08,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,2708.67578125,316.695840708419
5278,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_RR08,CC_RR08,,,,,,,,,DCC253,Reach 08,,,,CC_RR08,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,2410.45703125,276.965973433429
5279,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_RR08,CC_RR08,,,,,,,,,DCC253,Reach 08,,,,CC_RR08,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,2201.60546875,278.830378257707
5280,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_RR08,CC_RR08,,,,,,,,,DCC253,Reach 08,,,,CC_RR08,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,2710.51953125,285.545989639103
5281,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_RR08,CC_RR08,,,,,,,,,DCC253,Reach 08,,,,CC_RR08,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,2595.06640625,284.702915451065
5282,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_RR08,CC_RR08,,,,,,,,,DCC253,Reach 08,,,,CC_RR08,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,2236.984375,276.218439763096
5283,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_RR08,CC_RR08,,,,,,,,,DCC253,Reach 08,,,,CC_RR08,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,2180.78125,280.856048831398
5284,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_RR08,CC_RR08,,,,,,,,,DCC253,Reach 08,,,,CC_RR08,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,2796.25,284.781274896891
5285,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_RR08,CC_RR08,,,,,,,,,DCC253,Reach 08,,,,CC_RR08,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,2125.25,278.068201652303
5286,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_RR08,CC_RR08,,,,,,,,,DCC253,Reach 08,,,,CC_RR08,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,1980.18359375,281.392746797891
5287,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_RR08,CC_RR08,,,,,,,,,DCC253,Reach 08,,,,CC_RR08,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,1930.26171875,268.396785211627
5288,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_RR08,CC_RR08,,,,,,,,,DCC253,Reach 08,,,,CC_RR08,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,2212.13671875,274.435290319851
5289,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_RR08,CC_RR08,,,,,,,,,DCC253,Reach 08,,,,CC_RR08,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,2291.1484375,272.939352463941
5290,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_RR08,CC_RR08,,,,,,,,,DCC253,Reach 08,,,,CC_RR08,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,2325.4609375,270.452204109237
5291,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_RR08,CC_RR08,,,,,,,,,DCC253,Reach 08,,,,CC_RR08,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,2360.04296875,273.683894482696
5292,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_RR08,CC_RR08,,,,,,,,,DCC253,Reach 08,,,,CC_RR08,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,2477.3828125,279.677741462386
5293,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_RR08,CC_RR08,,,,,,,,,DCC253,Reach 08,,,,CC_RR08,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,2484.41015625,281.153922845641
5294,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_RR08,CC_RR08,,,,,,,,,DCC253,Reach 08,,,,CC_RR08,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,2733.24609375,283.584750286481
5295,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_RR08,CC_RR08,,,,,,,,,DCC253,Reach 08,,,,CC_RR08,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,2123.69921875,273.784295287415
5296,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_RR08,CC_RR08,,,,,,,,,DCC253,Reach 08,,,,CC_RR08,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,2661.02734375,287.69361156453
5297,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_RR09,CC_RR09,,,,,,,,,DCC253,Reach 09,,,,CC_RR09,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,2896.1875,260.99988226107
5298,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_RR09,CC_RR09,,,,,,,,,DCC253,Reach 09,,,,CC_RR09,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,2048.32421875,259.815369123397
5299,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_RR09,CC_RR09,,,,,,,,,DCC253,Reach 09,,,,CC_RR09,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,2054.72265625,255.222598525405
5300,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_RR09,CC_RR09,,,,,,,,,DCC253,Reach 09,,,,CC_RR09,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,2070.19140625,257.323686526706
5301,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_RR09,CC_RR09,,,,,,,,,DCC253,Reach 09,,,,CC_RR09,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,2140.11328125,254.93859343717
5302,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_RR09,CC_RR09,,,,,,,,,DCC253,Reach 09,,,,CC_RR09,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,2159.6875,260.044409155358
5303,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_RR09,CC_RR09,,,,,,,,,DCC253,Reach 09,,,,CC_RR09,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,2227.1328125,260.819687468428
5304,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_RR09,CC_RR09,,,,,,,,,DCC253,Reach 09,,,,CC_RR09,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,2307.68359375,262.290956236819
5305,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_RR10,CC_RR10,,,,,,,,,DCC253,Reach 10,,,,CC_RR10,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,3056.5703125,282.304467774285
5306,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_RR10,CC_RR10,,,,,,,,,DCC253,Reach 10,,,,CC_RR10,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,3305.4296875,295.906052298679
5307,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_RR10,CC_RR10,,,,,,,,,DCC253,Reach 10,,,,CC_RR10,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,2596.96875,278.82808133882
5308,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_RR10,CC_RR10,,,,,,,,,DCC253,Reach 10,,,,CC_RR10,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,3416.11328125,294.207061737819
5309,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_RR10,CC_RR10,,,,,,,,,DCC253,Reach 10,,,,CC_RR10,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,2370.19140625,274.935924107464
5310,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_RR10,CC_RR10,,,,,,,,,DCC253,Reach 10,,,,CC_RR10,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,2294.28125,269.970928830431
5311,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_RR11,CC_RR11,Bridged,,,,,,,,DCC253,Reach 11,,,,CC_RR11,Xi Chen,2014/10/27 00:00:00+00, ,0,288.91015625,69.8207591197033
5312,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_RR11,CC_RR11,,,,,,,,,DCC251,Reach 11,,,,CC_RR11,,, ,0,635.796875,112.722883093863
5313,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_RR11,CC_RR11,,,,,,,,,DCC253,Reach 11,,,,CC_RR11,Xi Chen,2014/10/27 00:00:00+00, ,0,3018.51953125,332.787275137506
5314,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_RR11,CC_RR11,,,,,,,,,DCC253,Reach 11,,,,CC_RR11,Xi Chen,2014/10/27 00:00:00+00, ,0,2637.8671875,314.203263274133
5315,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_RR11,CC_RR11,,,,,,,,,DCC208,Reach 11,,,,CC_RR11,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,2085.48046875,255.919912147515
5316,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_RR11,CC_RR11,,,,,,,,,DCC208,Reach 11,,,,CC_RR11,,, ,0,1651.3515625,232.262395527285
5317,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_RR12,CC_RR12,Bridged,,,,,,,,DCC115,Reach 12,,,,CC_RR12,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,393.28515625,80.4410895075419
5318,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_RR12,CC_RR12,,,,,,,,,DCC115,Reach 12,,,,CC_RR12,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,3109.29296875,328.250656587893
5319,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_RR12,CC_RR12,,,,,,,,,DCC208,Reach 12,,,,CC_RR12,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,3476.6328125,343.742572539059
5320,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_RR12,CC_RR12,,,,,,,,,DCC208,Reach 12,,,,CC_RR12,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,2707.80859375,327.935013591987
5321,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_RR12,CC_RR12,,,,,,,,,DCC208,Reach 12,,,,CC_RR12,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,2742.32421875,328.131546140904
5322,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_RR12,CC_RR12,,,,,,,,,DCC208,Reach 12,,,,CC_RR12,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,3057.953125,334.036231413897
5323,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_RR12,CC_RR12,,,,,,,,,DCC208,Reach 12,,,,CC_RR12,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,3176.80859375,326.701435398581
5324,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_RR12,CC_RR12,Culverted,,,,,,,,DCC115,Reach 12,,,,CC_RR12,Xi Chen,2014/10/27 00:00:00+00, ,0,771.06640625,134.990955464179
5325,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_MS01,CC_MS01,Bridged,,,,,,,,DCC115,,,,,CC_MS01,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,408.35546875,97.2009148149853
5326,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_RR12,CC_RR12,,,,,,,,,DCC115,Reach 12,,,,CC_RR12,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,3904.296875,329.88483045161
5327,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_RR12,CC_RR12,,,,,,,,,DCC115,Reach 12,,,,CC_RR12,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,2617.05859375,328.390800285783
5328,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_RR12,CC_RR12,,,,,,,,,DCC115,Reach 12,,,,CC_RR12,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,2854.671875,340.072561411124
5329,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_RR12,CC_RR12,,,,,,,,,DCC115,Reach 12,,,,CC_RR12,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,1917.73828125,240.944155186644
5330,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_RR12,CC_RR12,,,,,,,,,DCC115,Reach 12,,,,CC_RR12,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,1748.265625,248.278113081665
5331,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_RR12,CC_RR12,,,,,,,,,DCC115,Reach 12,,,,CC_RR12,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,1905.1484375,235.177918582161
5332,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_MS01,CC_MS01,,,,,,,,,DCC115,,,,,CC_MS01,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,2823.23046875,286.405582815403
5333,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_MS01,CC_MS01,,,,,,,,,DCC115,,,,,CC_MS01,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,2506.4765625,304.794249783428
5334,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_MS01,CC_MS01,,,,,,,,,DCC115,,,,,CC_MS01,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,2611.0546875,287.468999619782
5335,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_MS01,CC_MS01,,,,,,,,,DCC115,,,,,CC_MS01,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,2709.37890625,310.530159378425
5336,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_MS01,CC_MS01,,,,,,,,,DCC115,,,,,CC_MS01,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,3033.34765625,298.119748710888
5337,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_MS01,CC_MS01,,,,,,,,,DCC115,,,,,CC_MS01,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,3271.03125,295.532546159376
5338,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_MS01,CC_MS01,,,,,,,,,DCC115,,,,,CC_MS01,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,3321.33203125,285.593135847338
5339,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_MS01,CC_MS01,,,,,,,,,DCC115,,,,,CC_MS01,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,2752.61328125,281.467042112491
5340,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_MS01,CC_MS01,,,,,,,,,DCC115,,,,,CC_MS01,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,3387.3828125,301.205272992649
5341,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_MS02,CC_MS02,,,,,,,,,DCC110,,,,,CC_MS02,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,3445.4140625,279.680829383899
5342,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_MS02,CC_MS02,Bridged,,,,,,,,DCC037,,,,,CC_MS02,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,781.1796875,117.252647304377
5343,Indian Creek,Philadelphia,,Cobbs Creek,,,CC_MS02,CC_MS02,Culverted,,,,,,,,DCC037,,,,,CC_MS02,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,887.68359375,123.065655868721
5344,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_MS02,CC_MS02,,,,,,,,,DCC037,,,,,CC_MS02,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,3936.7421875,441.766552130351
5345,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_MS02,CC_MS02,Bridged,,,,,,,,DCC037,,,,,CC_MS02,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,197.2890625,58.8486145320691
5346,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_MS02,CC_MS02,,,,,,,,,DCC037,,,,,CC_MS02,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,2707.21484375,352.974042842278
5347,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_MS02,CC_MS02,,,,,,,,,DCC037,,,,,CC_MS02,,, ,0,2811.76171875,292.514344761754
5348,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_MS02,CC_MS02,,,,,,,,,DCC037,,,,,CC_MS02,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,2222.2265625,246.06434626375
5349,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_MS02,CC_MS02,,,,,,,,,DCC037,,,,,CC_MS02,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,1570.55859375,249.69911666958
5350,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_MS02,CC_MS02,,,,,,,,,DCC037,,,,,CC_MS02,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,1607.1328125,240.214798590513
5351,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_MS02,CC_MS02,,,,,,,,,DCC037,,,,,CC_MS02,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,1776.69921875,239.01350112037
5352,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_MS02,CC_MS02,,,,,,,,,DCC037,,,,,CC_MS02,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,1908.76171875,242.100405553375
5353,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_MS02,CC_MS02,,,,,,,,,DCC037,,,,,CC_MS02,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,1926.98046875,248.026950396062
5354,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_MS02,CC_MS02,,,,,,,,,DCC037,,,,,CC_MS02,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,1982.62109375,247.994733783416
5355,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_MS02,CC_MS02,,,,,,,,,DCC037,,,,,CC_MS02,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,2033.55859375,244.900593733578
5356,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_MS02,CC_MS02,,,,,,,,,DCC037,,,,,CC_MS02,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,2161.02734375,246.777955072217
5357,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_MS02,CC_MS02,,,,,,,,,DCC037,,,,,CC_MS02,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,2197.328125,249.208431092777
5358,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_MS02,CC_MS02,,,,,,,,,DCD550,,,,,CC_MS02,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,2961.91015625,307.636615155808
5359,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_MS02,CC_MS02,,,,,,,,,DCD550,,,,,CC_MS02,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,2433.16015625,300.197739090951
5360,Cobbs Creek,Philadelphia,,Cobbs Creek,,,CC_MS02,CC_MS02,,,,,,,,,DCD550,,,,,CC_MS02,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,2700.54296875,299.867349665927
5361,Cobbs Creek,Delaware,,Cobbs Creek,,,CC_MS02,CC_MS02,,,,,,,,,DCD550,,,,,CC_MS02,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,2944.14453125,306.784977133597
5362,Darby Creek,Sharon Hill B.,,Darby Creek,,,,,,,,,,,,,DCD550,,,,,,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,32751.0390625,3626.54737682005
5363,Darby Creek,Darby Township,Delaware,Darby Creek,,,DC_DC01,DC_DC01,,,,,,,,,DCD480,,,,,DC_DC01,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,5008.22265625,340.30451329629
5364,Darby Creek,Darby Township,Delaware,Darby Creek,,,DC_DC01,DC_DC01,,,,,,,,,DCD480,,,,,DC_DC01,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,4871.5390625,339.400177803098
5365,Darby Creek,Darby Township,Delaware,Darby Creek,,,DC_DC01,DC_DC01,,,,,,,,,DCD480,,,,,DC_DC01,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,4971.48828125,330.354996382774
5366,Darby Creek,Philadelphia,,Darby Creek,,,DC_DC01,DC_DC01,,,,,,,,,DCD480,,,,,DC_DC01,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,5443.1171875,357.768164398878
5367,Darby Creek,Darby Township,Delaware,Darby Creek,,,DC_DC01,DC_DC01,,,,,,,,,DCD480,,,,,DC_DC01,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,4268.67578125,322.288362097481
5368,Darby Creek,Darby Township,Delaware,Darby Creek,,,DC_DC01,DC_DC01,,,,,,,,,DCD480,,,,,DC_DC01,Mary Ellen McCarty,2014/03/17 00:00:00+00, ,0,4758.65625,330.656493847248
